장소타입,시나리오,대화순서,화자,중국어,한국어,병음,단어,,
massage,4. 结账休息 (결제휴식),7,客人,谢谢，下次再来。,감사해요. 다음에 또 올게요.,"xièxie, xiàcì zài lái",下次=다음에,,
ktv,1. 订包厢 (룸예약),1,客人,你好，我想订包厢。,안녕하세요 룸 예약하려고요.,"nǐhǎo, wǒ xiǎng dìng bāoxiāng",订=예약 | 包厢=룸,,
ktv,1. 订包厢 (룸예약),2,服务员,几位？什么时候？,몇 분이세요? 언제요?,jǐ wèi? shénme shíhou?,,,
ktv,1. 订包厢 (룸예약),3,客人,今晚8点，6个人。,"오늘 밤 8시, 6명이요.","jīnwǎn bā diǎn, liù ge rén",今晚=오늘밤,,
ktv,1. 订包厢 (룸예약),4,服务员,大包还是中包？,대형룸인가요 중형룸인가요?,dà bāo háishi zhōng bāo?,大包=대형룸 | 中包=중형룸,,
ktv,1. 订包厢 (룸예약),5,客人,中包。怎么收费？,중형룸요. 어떻게 계산하나요?,zhōng bāo. zěnme shōufèi?,收费=요금받다,,
ktv,1. 订包厢 (룸예약),6,服务员,80元一小时，最低消费200元。,80위안 1시간이고 최소주문 200위안이에요.,"bāshí yuán yī xiǎoshí, zuìdī xiāofèi èrbǎi yuán",最低消费=최소주문,,
ktv,1. 订包厢 (룸예약),7,客人,好的，帮我订。,"네, 예약해주세요.","hǎo de, bāng wǒ dìng",,,
ktv,2. 点歌 (노래선택),1,客人,怎么点歌？,노래 어떻게 선택해요?,zěnme diǎngē?,点歌=노래선택,,
ktv,2. 点歌 (노래선택),2,服务员,用这个遥控器，或者手机扫码。,이 리모컨 쓰거나 핸드폰으로 스캔하세요.,"yòng zhège yáokòngqì, huòzhě shǒujī sǎomǎ",遥控器=리모컨 | 手机=핸드폰 | 扫码=스캔,,
ktv,2. 点歌 (노래선택),3,客人,有韩语歌吗？,한국 노래 있나요?,yǒu hányǔ gē ma?,韩语=한국어 | 歌=노래,,
ktv,2. 点歌 (노래선택),4,服务员,有的。搜索'韩语'就能找到。,있어요. '한어' 검색하면 찾을 수 있어요.,yǒu de. sōusuǒ 'hányǔ' jiù néng zhǎodào,搜索=검색 | 找到=찾다,,
ktv,2. 点歌 (노래선택),5,客人,可以切歌吗？,곡 스킵 가능한가요?,kěyǐ qiēgē ma?,切歌=스킵,,
ktv,2. 点歌 (노래선택),6,服务员,可以，按这个按钮。,가능해요. 이 버튼 누르세요.,"kěyǐ, àn zhège ànniǔ",按钮=버튼 | 按=누르다,,
ktv,2. 点歌 (노래선택),7,客人,谢谢。,감사해요.,xièxie,,,
ktv,3. 点餐饮料 (음식음료),1,客人,有什么饮料？,음료 뭐 있어요?,yǒu shénme yǐnliào?,饮料=음료,,
ktv,3. 点餐饮料 (음식음료),2,服务员,啤酒、可乐、果汁都有。,"맥주, 콜라, 주스 다 있어요.","píjiǔ, kělè, guǒzhī dōu yǒu",啤酒=맥주 | 可乐=콜라 | 果汁=주스,,
ktv,3. 点餐饮料 (음식음료),3,客人,来6瓶啤酒，2份果盘。,"맥주 6병, 과일접시 2개 주세요.","lái liù píng píjiǔ, liǎng fèn guǒpán",瓶=병 | 果盘=과일접시,,
ktv,3. 点餐饮料 (음식음료),4,服务员,要小吃吗？,스낵 드실래요?,yào xiǎochī ma?,小吃=스낵,,
ktv,3. 点餐饮料 (음식음료),5,客人,有什么推荐？,뭐 추천하세요?,yǒu shénme tuījiàn?,推荐=추천,,
ktv,3. 点餐饮料 (음식음료),6,服务员,鸡翅、薯条很受欢迎。,"치킨윙, 감자튀김이 인기예요.","jīchì, shǔtiáo hěn shòu huānyíng",鸡翅=치킨윙 | 薯条=감자튀김,,
ktv,3. 点餐饮料 (음식음료),7,客人,那各来一份。,그럼 각각 하나씩 주세요.,nà gè lái yī fèn,,,
ktv,4. 结账延时 (결제연장),1,客人,可以延长一小时吗？,1시간 연장 가능한가요?,kěyǐ yánchang yī xiǎoshí ma?,延长=연장,,
ktv,4. 结账延时 (결제연장),2,服务员,可以。加80元。,가능해요. 80위안 추가예요.,kěyǐ. jiā bāshí yuán,,,
ktv,4. 结账延时 (결제연장),3,客人,好的。现在几点了？,네. 지금 몇 시예요?,hǎo de. xiànzài jǐ diǎn le?,现在=지금,,
ktv,4. 结账延时 (결제연장),4,服务员,晚上11点。,밤 11시예요.,wǎnshang shíyī diǎn,,,
ktv,4. 结账延时 (결제연장),5,客人,那唱到12点吧。,그럼 12시까지 할게요.,nà chàng dào shí'èr diǎn ba,唱=노래하다,,
ktv,4. 结账延时 (결제연장),6,服务员,好的。一共560元。,네. 전부 560위안이에요.,hǎo de. yīgòng wǔbǎi liùshí yuán,,,
ktv,4. 结账延时 (결제연장),7,客人,微信支付。,위챗페이로 할게요.,wēixìn zhīfù,,,
stadium,1. 买票入场 (티켓구매),1,观众,你好，买票。,안녕하세요 표 살게요.,"nǐhǎo, mǎi piào",买票=표사다 | 观众=관객,,
stadium,1. 买票入场 (티켓구매),2,售票员,看什么比赛？,무슨 경기 보시나요?,kàn shénme bǐsài?,比赛=경기 | 售票员=매표원,,
stadium,1. 买票入场 (티켓구매),3,观众,足球比赛。,축구 경기요.,zúqiú bǐsài,足球=축구,,
stadium,1. 买票入场 (티켓구매),4,售票员,要几张？什么区域？,몇 장이요? 어느 구역이요?,yào jǐ zhāng? shénme qūyù?,张=장 | 区域=구역,,
stadium,1. 买票入场 (티켓구매),5,观众,两张，普通座位。,"2장, 일반석이요.","liǎng zhāng, pǔtōng zuòwèi",普通=일반 | 座位=좌석,,
stadium,1. 买票入场 (티켓구매),6,售票员,280元。,280위안이에요.,èrbǎi bāshí yuán,,,
stadium,1. 买票入场 (티켓구매),7,观众,可以刷卡吗？,카드 가능한가요?,kěyǐ shuākǎ ma?,刷卡=카드결제,,
stadium,2. 找座位 (자리찾기),1,观众,请问A区在哪里？,A구역이 어디예요?,qǐngwèn A qū zài nǎlǐ?,区=구역,,
stadium,2. 找座位 (자리찾기),2,工作人员,请往这边走。,이쪽으로 가세요.,qǐng wǎng zhèbiān zǒu,往=~쪽으로,,
stadium,2. 找座位 (자리찾기),3,观众,15排在哪里？,15열이 어디예요?,shíwǔ pái zài nǎlǐ?,排=열,,
stadium,2. 找座位 (자리찾기),4,工作人员,往前走，靠右边。,앞으로 가서 오른쪽이에요.,"wǎng qián zǒu, kào yòubiān",靠=가까이 | 右边=오른쪽,,
stadium,2. 找座位 (자리찾기),5,观众,这里可以坐吗？,여기 앉아도 돼요?,zhèlǐ kěyǐ zuò ma?,,,
stadium,2. 找座位 (자리찾기),6,观众,对不起，这是我的位子。,죄송한데 제 자리예요.,"duìbuqǐ, zhè shì wǒ de wèizi",位子=자리,,
stadium,2. 找座位 (자리찾기),7,观众,不好意思，我找找。,미안해요. 찾아볼게요.,"bù hǎoyìsi, wǒ zhǎozhao",不好意思=미안하다,,
stadium,3. 购买食物 (음식구매),1,观众,有什么吃的？,먹을 거 뭐 있어요?,yǒu shénme chīde?,,,
stadium,3. 购买食物 (음식구매),2,售货员,热狗、爆米花、饮料。,"핫도그, 팝콘, 음료요.","règǒu, bàomǐhuā, yǐnliào",热狗=핫도그 | 爆米花=팝콘,,
stadium,3. 购买食物 (음식구매),3,观众,热狗多少钱？,핫도그 얼마예요?,règǒu duōshao qián?,,,
stadium,3. 购买食物 (음식구매),4,售货员,15元一个。,15위안 하나예요.,shíwǔ yuán yī ge,,,
stadium,3. 购买食物 (음식구매),5,观众,来两个热狗，一杯可乐。,"핫도그 2개, 콜라 1잔이요.","lái liǎng ge règǒu, yī bēi kělè",杯=잔,,
stadium,3. 购买食物 (음식구매),6,售货员,45元。,45위안이에요.,sìshíwǔ yuán,,,
stadium,3. 购买食物 (음식구매),7,观众,给你钱。,여기 돈이요.,gěi nǐ qián,,,
stadium,4. 询问信息 (정보문의),1,观众,比赛几点开始？,경기 몇 시에 시작해요?,bǐsài jǐ diǎn kāishǐ?,开始=시작하다,,
stadium,4. 询问信息 (정보문의),2,观众,7点半。,7시 반이요.,qī diǎn bàn,半=반,,
stadium,4. 询问信息 (정보문의),3,观众,现在比分多少？,지금 스코어 얼마예요?,xiànzài bǐfēn duōshao?,比分=스코어,,
stadium,4. 询问信息 (정보문의),4,观众,2比1。,2대1이요.,èr bǐ yī,,,
stadium,4. 询问信息 (정보문의),5,观众,哪队赢着？,어느 팀이 이기고 있어요?,nǎ duì yíngzhe?,队=팀 | 赢=이기다,,
stadium,4. 询问信息 (정보문의),6,观众,主队。,홈팀이요.,zhǔduì,主队=홈팀,,
stadium,4. 询问信息 (정보문의),7,观众,太好了！,좋네요!,tài hǎo le!,,,
cinema,1. 买票选座 (티켓구매),1,观众,你好，买电影票。,안녕하세요 영화표 살게요.,"nǐhǎo, mǎi diànyǐngpiào",电影票=영화표,,
cinema,1. 买票选座 (티켓구매),2,售票员,看哪部电影？,어떤 영화 보시나요?,kàn nǎ bù diànyǐng?,部=편,,
cinema,1. 买票选座 (티켓구매),3,观众,最新的动作片。,최신 액션 영화요.,zuìxīn de dòngzuòpiàn,动作片=액션영화,,
cinema,1. 买票选座 (티켓구매),4,售票员,几点的场次？,몇 시 상영이요?,jǐ diǎn de chǎngcì?,场次=상영시간,,
cinema,1. 买票选座 (티켓구매),5,观众,晚上7点。,저녁 7시요.,wǎnshang qī diǎn,晚上=저녁,,
cinema,1. 买票选座 (티켓구매),6,售票员,请选座位。,좌석 선택하세요.,qǐng xuǎn zuòwèi,鱼=선택하다,,
cinema,1. 买票选座 (티켓구매),7,观众,中间位置最好。,중앙이 가장 좋아요.,zhōngjiān wèizhi zuì hǎo,中间=중앙 | 最=가장,,
cinema,2. 购买零食 (스낵구매),1,观众,有套餐吗？,세트 있나요?,yǒu tàocān ma?,套餐=세트,,
cinema,2. 购买零食 (스낵구매),2,服务员,有。爆米花+可乐套餐38元。,있어요. 팝콘+콜라 세트 38위안이에요.,yǒu. bàomǐhuā jiā kělè tàocān sānshíbā yuán,,,
cinema,2. 购买零食 (스낵구매),3,观众,爆米花大份还是中份？,팝콘 라지인가요 미디엄인가요?,bàomǐhuā dà fèn háishi zhōng fèn?,大份=대 | 中份=중,,
cinema,2. 购买零食 (스낵구매),4,服务员,中份。大份要加10元。,미디엄이요. 라지는 10위안 추가예요.,zhōng fèn. dà fèn yào jiā shí yuán,,,
cinema,2. 购买零食 (스낵구매),5,观众,那要大份套餐。,그럼 라지 세트로 주세요.,nà yào dà fèn tàocān,,,
cinema,2. 购买零食 (스낵구매),6,服务员,好的。48元。,네. 48위안이에요.,hǎo de. sìshíbā yuán,,,
cinema,2. 购买零食 (스낵구매),7,观众,扫码支付。,스캔 결제할게요.,sǎomǎ zhīfù,,,
cinema,3. 观影过程 (관람중),1,观众,电影什么时候结束？,영화 언제 끝나요?,diànyǐng shénme shíhou jiéshù?,结束=끝나다,,
cinema,3. 观影过程 (관람중),2,观众,9点半。,9시 반이요.,jiǔ diǎn bàn,,,
cinema,3. 观影过程 (관람중),3,观众,有字幕吗？,자막 있나요?,yǒu zìmù ma?,字幕=자막,,
cinema,3. 观影过程 (관람중),4,观众,有中文字幕。,중국어 자막 있어요.,yǒu zhōngwén zìmù,中门=중국어,,
cinema,3. 观影过程 (관람중),5,观众,洗手间在哪？,화장실이 어디예요?,xǐshǒujiān zài nǎ?,洗手间=화장실,,
cinema,3. 观影过程 (관람중),6,观众,出去右转。,나가서 우회전이요.,chūqù yòuzhuǎn,出=나가다 | 右转=우회전,,
cinema,3. 观影过程 (관람중),7,观众,谢谢。,감사해요.,xièxie,,,
cinema,4. 离场半应 (퇴장반응),1,观众,电影怎么样？,영화 어땠어요?,diànyǐng zěnmeyàng?,,,
cinema,4. 离场半应 (퇴장반응),2,观众,很好看，特效很棒。,재밌었어요. 특수효과 대단해요.,"hěn hǎokàn, tèxiào hěn bàng",好看=재밌다 | 特效=특수효과 | 棒=대단하다,,
cinema,4. 离场半应 (퇴장반응),3,观众,演员演得也不错。,배우 연기도 좋았어요.,yǎnyuán yǎn de yě búcuò,演员=배우 | 不错=나쁘지않다,,
cinema,4. 离场半应 (퇴장반응),4,观众,是啊，值得一看。,그래요. 볼 만해요.,"shì a, zhíde yī kàn",值得=가치있다,,
cinema,4. 离场半应 (퇴장반응),5,观众,有续集吗？,속편 있나요?,yǒu xùjí ma?,续集=속편,,
cinema,4. 离场半应 (퇴장반응),6,观众,听说明年上映。,내년에 개봉한대요.,tīngshuō míngnián shàngyìng,听说=듣다 | 明年=내년 | 上映=개봉,,
cinema,4. 离场半应 (퇴장반응),7,观众,那我们再来看。,그럼 또 보러 와요.,nà wǒmen zài lái kàn,,,
department,1. 购物咨询 (쇼핑문의),1,顾客,你好，化妆品在几楼？,안녕하세요 화장품은 몇 층이에요?,"nǐhǎo, huàzhuāngpǐn zài jǐ lóu?",化妆品=화장품 | 楼=층,,
department,1. 购物咨询 (쇼핑문의),2,导购,在二楼。,2층이에요.,zài èr lóu,导购=안내원,,
department,1. 购物咨询 (쇼핑문의),3,顾客,有优惠活动吗？,할인 행사 있나요?,yǒu yōuhuì huódòng ma?,优惠=할인 | 活动=행사,,
department,1. 购物咨询 (쇼핑문의),4,售货员,今天买二送一。,오늘 2개 사면 1개 공짜예요.,jīntiān mǎi èr sòng yī,买二送一=2+1,,
department,1. 购物咨询 (쇼핑문의),5,顾客,可以试用吗？,써볼 수 있나요?,kěyǐ shìyòng ma?,试用=시용하다,,
department,1. 购物咨询 (쇼핑문의),6,售货员,请随便试。,마음껏 써보세요.,qǐng suíbiàn shì,随便=마음대로,,
department,1. 购物咨询 (쇼핑문의),7,顾客,谢谢。,감사해요.,xièxie,,,
department,2. 选购商品 (상품선택),1,顾客,这个颜色有吗？,이 색상 있나요?,zhège yánsè yǒu ma?,颜色=색상,,
department,2. 选购商品 (상품선택),2,售货员,有的。您穿多大号？,있어요. 사이즈가 어떻게 되세요?,yǒu de. nín chuān duō dà hào?,号=사이즈 | 穿=입다,,
department,2. 选购商品 (상품선택),3,顾客,中号。,미디엄이요.,zhōng hào,,,
department,2. 选购商品 (상품선택),4,售货员,请试穿一下。,입어보세요.,qǐng shìchuān yīxià,试穿=입어보다,,
department,2. 选购商品 (상품선택),5,顾客,试衣室在哪里？,탈의실이 어디예요?,shìyīshì zài nǎlǐ?,试衣室=탈의실,,
department,2. 选购商品 (상품선택),6,售货员,那边左转。,저기 좌회전이요.,nàbiān zuǒzhuǎn,那边=저기,,
department,2. 选购商品 (상품선택),7,顾客,好的。,네.,hǎo de,,,
department,3. 结账付款 (결제),1,顾客,这个我要了。,이거 살게요.,zhège wǒ yào le,,,
department,3. 结账付款 (결제),2,收银员,一共280元。,전부 280위안이에요.,yīgòng èrbǎi bāshí yuán,收银员=계산원,,
department,3. 结账付款 (결제),3,顾客,能打折吗？,할인 가능한가요?,néng dǎzhé ma?,打折=할인하다,,
department,3. 结账付款 (결제),4,收银员,有会员卡吗？,멤버십 카드 있으세요?,yǒu huìyuánkǎ ma?,会员卡=멤버십카드,,
department,3. 结账付款 (결제),5,顾客,没有。,없어요.,méiyǒu,,,
department,3. 结账付款 (결제),6,收银员,那是原价。,그럼 원가예요.,nà shì yuánjià,原价=원가,,
department,3. 结账付款 (결제),7,顾客,好吧，刷卡。,그렇군요. 카드로 할게요.,"hǎo ba, shuākǎ",,,
department,4. 手后服务 (애프터서비스),1,顾客,可以退换吗？,환불 가능한가요?,kěyǐ tuìhuàn ma?,退还=환불,,
department,4. 手后服务 (애프터서비스),2,工作人员,有小票吗？,영수증 있으세요?,yǒu xiǎopiào ma?,小票=영수증,,
department,4. 手后服务 (애프터서비스),3,顾客,有，在这里。,있어요. 여기요.,"yǒu, zài zhèlǐ",,,
department,4. 手后服务 (애프터서비스),4,工作人员,几天买的？,며칠 전에 샀어요?,jǐ tiān mǎi de?,,,
department,4. 手后服务 (애프터서비스),5,顾客,3天前。,3일 전이요.,sān tiān qián,,,
department,4. 手后服务 (애프터서비스),6,工作人员,可以，7天内都能退。,가능해요. 7일 이내면 다 환불돼요.,"kěyǐ, qī tiān nèi dōu néng tuì",内=이내,,
department,4. 手后服务 (애프터서비스),7,顾客,太好了。,좋네요.,tài hǎo le,,,
hotel,1. 入住登记 (체크인),1,客人,你好，办理入住。,안녕하세요 체크인하려고요.,"nǐhǎo, bànlǐ rùzhù",办理=처리 | 入住=체크인,,
hotel,1. 入住登记 (체크인),2,前台,您有预订吗？,예약하셨나요?,nín yǒu yùdìng ma?,前台=프런트 | 预订=예약,,
hotel,1. 入住登记 (체크인),3,客人,有的，我姓金。,"네, 성이 김이에요.","yǒu de, wǒ xìng jīn",成=성,,
hotel,1. 入住登记 (체크인),4,前台,住几晚？,며칠 묵으세요?,zhù jǐ wǎn?,完=밤,,
hotel,1. 入住登记 (체크인),5,客人,两晚。,이틀이요.,liǎng wǎn,,,
hotel,1. 入住登记 (체크인),6,前台,请出示护照。,여권 보여주세요.,qǐng chūshì hùzhào,护照=여권,,
hotel,1. 入住登记 (체크인),7,客人,给你。房间号是多少？,여기요. 방 번호가 뭐예요?,gěi nǐ. fángjiān hào shì duōshao?,房间=방 | 号=번호,,
hotel,2. 客房服务 (룸서비스),1,客人,请清理房间。,방 청소 부탁해요.,qǐng qīnglǐ fángjiān,清理=청소하다,,
hotel,2. 客房服务 (룸서비스),2,服务员,现在清扫还是下午？,지금 청소할까요 아니면 오후에?,xiànzài qīngsǎo háishi xiàwǔ?,清扫=청소,,
hotel,2. 客房服务 (룸서비스),3,客人,下午吧，我出去一会。,오후요. 잠시 나갈게요.,"xiàwǔ ba, wǒ chūqù yīhuìr",一会=잠시,,
